"","season","points_home","points_away","home_win"
"2175",2013,94,89,"Won"
"2176",2013,118,113,"Won"
"2177",2013,103,102,"Won"
"2178",2013,98,112,"Lost"
"2179",2013,113,115,"Lost"
"2180",2013,99,89,"Won"
"2181",2013,111,95,"Won"
"2182",2013,117,90,"Won"
"2183",2013,103,81,"Won"
"2184",2013,98,91,"Won"
"2185",2013,118,105,"Won"
"2186",2013,103,89,"Won"
"2187",2013,102,87,"Won"
"2188",2013,108,119,"Lost"
"2189",2013,108,114,"Lost"
"2190",2013,118,125,"Lost"
"2191",2013,112,98,"Won"
"2192",2013,90,94,"Lost"
"2193",2013,122,108,"Won"
"2194",2013,96,110,"Lost"
"2195",2013,105,100,"Won"
"2196",2013,106,97,"Won"
"2197",2013,110,100,"Won"
"2198",2013,109,101,"Won"
"2199",2013,112,116,"Lost"
"2200",2013,85,89,"Lost"
"2201",2013,109,99,"Won"
"2202",2013,92,101,"Lost"
"2203",2013,75,91,"Lost"
"2204",2013,98,79,"Won"
"2205",2013,100,90,"Won"
"2206",2013,108,102,"Won"
"2207",2013,102,96,"Won"
"2208",2013,101,98,"Won"
"2209",2013,95,102,"Lost"
"2210",2013,86,77,"Won"
"2211",2013,124,107,"Won"
"2212",2013,116,115,"Won"
"2213",2013,79,94,"Lost"
"2214",2013,99,70,"Won"
"2215",2013,96,89,"Won"
"2216",2013,97,96,"Won"
"2217",2013,96,81,"Won"
"2218",2013,120,113,"Won"
"2219",2013,113,96,"Won"
"2220",2013,106,92,"Won"
"2221",2013,99,90,"Won"
"2222",2013,88,79,"Won"
"2223",2013,95,93,"Won"
"2224",2013,91,106,"Lost"
"2225",2013,105,95,"Won"
"2226",2013,106,103,"Won"
"2227",2013,102,87,"Won"
"2228",2013,113,102,"Won"
"2229",2013,99,125,"Lost"
"2230",2013,90,94,"Lost"
"2231",2013,95,120,"Lost"
"2232",2013,107,103,"Won"
"2233",2013,90,100,"Lost"
"2234",2013,100,110,"Lost"
"2235",2013,90,95,"Lost"
"2236",2013,94,102,"Lost"
"2237",2013,117,86,"Won"
"2238",2013,111,92,"Won"
"2239",2013,95,112,"Lost"
"2240",2013,98,83,"Won"
"2241",2013,94,95,"Lost"
"2242",2013,117,126,"Lost"
"2243",2013,88,77,"Won"
"2244",2013,115,117,"Lost"
"2245",2013,98,101,"Lost"
"2246",2013,86,96,"Lost"
"2247",2013,89,99,"Lost"
"2248",2013,110,103,"Won"
"2249",2013,89,100,"Lost"
"2250",2013,103,87,"Won"
"2251",2013,114,88,"Won"
"2252",2013,97,90,"Won"
"2253",2013,81,98,"Lost"
"2254",2013,85,88,"Lost"
"2255",2013,92,104,"Lost"
"2256",2013,113,124,"Lost"
"2257",2013,103,104,"Lost"
"2258",2013,86,95,"Lost"
"2259",2013,86,114,"Lost"
"2260",2013,111,109,"Won"
"2261",2013,106,99,"Won"
"2262",2013,113,101,"Won"
"2263",2013,110,103,"Won"
"2264",2013,100,92,"Won"
"2265",2013,90,99,"Lost"
"2266",2013,79,85,"Lost"
"2267",2013,116,106,"Won"
"2268",2013,103,88,"Won"
"2269",2013,117,125,"Lost"
"2270",2013,87,89,"Lost"
"2271",2013,118,126,"Lost"
"2272",2013,91,103,"Lost"
"2273",2013,99,81,"Won"
"2274",2013,87,112,"Lost"
"2275",2013,109,96,"Won"
"2276",2013,104,101,"Won"
"2277",2013,115,104,"Won"
"2278",2013,114,105,"Won"
"2279",2013,95,104,"Lost"
"2280",2013,79,105,"Lost"
"2281",2013,83,101,"Lost"
"2282",2013,107,106,"Won"
"2283",2013,93,78,"Won"
"2284",2013,101,103,"Lost"
"2285",2013,125,96,"Won"
"2286",2013,95,112,"Lost"
"2287",2013,87,88,"Lost"
"2288",2013,95,101,"Lost"
"2289",2013,111,116,"Lost"
"2290",2013,120,121,"Lost"
"2291",2013,109,102,"Won"
"2292",2013,110,105,"Won"
"2293",2013,95,91,"Won"
"2294",2013,87,98,"Lost"
"2295",2013,109,112,"Lost"
"2296",2013,93,85,"Won"
"2297",2013,111,113,"Lost"
"2298",2013,106,110,"Lost"
"2299",2013,119,98,"Won"
"2300",2013,104,101,"Won"
"2301",2013,105,111,"Lost"
"2302",2013,124,100,"Won"
"2303",2013,101,90,"Won"
"2304",2013,93,86,"Won"
"2305",2013,97,114,"Lost"
"2306",2013,105,97,"Won"
"2307",2013,97,112,"Lost"
"2308",2013,97,102,"Lost"
"2309",2013,103,112,"Lost"
"2310",2013,100,95,"Won"
"2311",2013,107,99,"Won"
"2312",2013,80,103,"Lost"
"2313",2013,92,95,"Lost"
"2314",2013,121,114,"Won"
"2315",2013,102,100,"Won"
"2316",2013,126,113,"Won"
"2317",2013,94,102,"Lost"
"2318",2013,106,112,"Lost"
"2319",2013,93,91,"Won"
"2320",2013,108,93,"Won"
"2321",2013,110,82,"Won"
"2322",2013,117,103,"Won"
"2323",2013,106,92,"Won"
"2324",2013,98,104,"Lost"
"2325",2013,96,104,"Lost"
"2326",2013,103,78,"Won"
"2327",2013,114,104,"Won"
"2328",2013,98,72,"Won"
"2329",2013,87,97,"Lost"
"2330",2013,111,127,"Lost"
"2331",2013,95,109,"Lost"
"2332",2013,101,111,"Lost"
"2333",2013,86,101,"Lost"
"2334",2013,94,89,"Won"
"2335",2013,96,93,"Won"
"2336",2013,104,107,"Lost"
"2337",2013,89,110,"Lost"
"2338",2013,91,90,"Won"
"2339",2013,100,109,"Lost"
"2340",2013,109,117,"Lost"
"2341",2013,107,110,"Lost"
"2342",2013,127,121,"Won"
"2343",2013,110,127,"Lost"
"2344",2013,117,89,"Won"
"2345",2013,92,104,"Lost"
"2346",2013,125,128,"Lost"
"2347",2013,95,92,"Won"
"2348",2013,114,97,"Won"
"2349",2013,88,83,"Won"
"2350",2013,77,82,"Lost"
"2351",2013,108,111,"Lost"
"2352",2013,100,103,"Lost"
"2353",2013,109,105,"Won"
"2354",2013,121,114,"Won"
"2355",2013,108,96,"Won"
"2356",2013,116,123,"Lost"
"2357",2013,129,127,"Won"
"2358",2013,108,98,"Won"
"2359",2013,116,92,"Won"
"2360",2013,90,87,"Won"
"2361",2013,118,120,"Lost"
"2362",2013,116,94,"Won"
"2363",2013,92,104,"Lost"
"2364",2013,98,96,"Won"
"2365",2013,88,102,"Lost"
"2366",2013,95,101,"Lost"
"2367",2013,107,88,"Won"
"2368",2013,118,103,"Won"
"2369",2013,124,80,"Won"
"2370",2013,108,101,"Won"
"2371",2013,104,86,"Won"
"2372",2013,96,80,"Won"
"2373",2013,107,114,"Lost"
"2374",2013,110,108,"Won"
"2375",2013,92,102,"Lost"
"2376",2013,103,97,"Won"
"2377",2013,101,85,"Won"
"2378",2013,110,107,"Won"
"2379",2013,120,94,"Won"
"2380",2013,112,104,"Won"
"2381",2013,93,66,"Won"
"2382",2013,104,114,"Lost"
"2383",2013,83,80,"Won"
"2384",2013,104,99,"Won"
"2385",2013,119,92,"Won"
"2386",2013,90,107,"Lost"
"2387",2013,104,95,"Won"
"2388",2013,72,81,"Lost"
"2389",2013,102,113,"Lost"
"2390",2013,103,83,"Won"
"2391",2013,99,97,"Won"
"2392",2013,123,87,"Won"
"2393",2013,102,92,"Won"
"2394",2013,101,88,"Won"
"2395",2013,112,90,"Won"
"2396",2013,112,91,"Won"
"2397",2013,97,87,"Won"
"2398",2013,102,98,"Won"
"2399",2013,96,102,"Lost"
"2400",2013,113,99,"Won"
"2401",2013,103,104,"Lost"
"2402",2013,110,94,"Won"
"2403",2013,111,105,"Won"
"2404",2013,83,97,"Lost"
"2405",2013,111,93,"Won"
"2406",2013,86,79,"Won"
"2407",2013,107,88,"Won"
"2408",2013,89,85,"Won"
"2409",2013,92,87,"Won"
"2410",2013,108,110,"Lost"
"2411",2013,80,101,"Lost"
"2412",2013,110,97,"Won"
"2413",2013,129,98,"Won"
"2414",2013,112,101,"Won"
"2415",2013,123,119,"Won"
"2416",2013,95,126,"Lost"
"2417",2013,91,86,"Won"
"2418",2013,101,81,"Won"
"2419",2013,84,112,"Lost"
"2420",2013,78,82,"Lost"
"2421",2013,102,97,"Won"
"2422",2013,96,112,"Lost"
"2423",2013,119,96,"Won"
"2424",2013,80,92,"Lost"
"2425",2013,115,137,"Lost"
"2426",2013,99,82,"Won"
"2427",2013,94,110,"Lost"
"2428",2013,89,82,"Won"
"2429",2013,91,84,"Won"
"2430",2013,111,115,"Lost"
"2431",2013,116,92,"Won"
"2432",2013,116,100,"Won"
"2433",2013,99,101,"Lost"
"2434",2013,103,113,"Lost"
"2435",2013,88,101,"Lost"
"2436",2013,100,101,"Lost"
"2437",2013,92,95,"Lost"
"2438",2013,102,100,"Won"
"2439",2013,112,119,"Lost"
"2440",2013,111,108,"Won"
"2441",2013,110,99,"Won"
"2442",2013,87,81,"Won"
"2443",2013,114,123,"Lost"
"2444",2013,94,82,"Won"
"2445",2013,93,95,"Lost"
"2446",2013,101,105,"Lost"
"2447",2013,91,99,"Lost"
"2448",2013,96,87,"Won"
"2449",2013,134,104,"Won"
"2450",2013,104,113,"Lost"
"2451",2013,78,87,"Lost"
"2452",2013,95,82,"Won"
"2453",2013,124,112,"Won"
"2454",2013,102,114,"Lost"
"2455",2013,112,85,"Won"
"2456",2013,91,92,"Lost"
"2457",2013,91,76,"Won"
"2458",2013,81,94,"Lost"
"2459",2013,106,110,"Lost"
"2460",2013,113,92,"Won"
"2461",2013,79,85,"Lost"
"2462",2013,94,98,"Lost"
"2463",2013,79,94,"Lost"
"2464",2013,99,106,"Lost"
"2465",2013,91,95,"Lost"
"2466",2013,98,100,"Lost"
"2467",2013,110,108,"Won"
"2468",2013,94,97,"Lost"
"2469",2013,83,80,"Won"
"2470",2013,88,107,"Lost"
"2471",2013,104,108,"Lost"
"2472",2013,109,102,"Won"
"2473",2013,117,86,"Won"
"2474",2013,112,104,"Won"
"2475",2013,104,111,"Lost"
"2476",2013,103,100,"Won"
"2477",2013,105,91,"Won"
"2478",2013,115,100,"Won"
"2479",2013,106,82,"Won"
"2480",2013,118,116,"Won"
"2481",2013,83,105,"Lost"
"2482",2013,107,98,"Won"
"2483",2013,120,99,"Won"
"2484",2013,95,117,"Lost"
"2485",2013,115,101,"Won"
"2486",2013,107,108,"Lost"
"2487",2013,98,90,"Won"
"2488",2013,85,89,"Lost"
"2489",2013,109,92,"Won"
"2490",2013,104,93,"Won"
"2491",2013,83,95,"Lost"
"2492",2013,120,98,"Won"
"2493",2013,105,89,"Won"
"2494",2013,105,103,"Won"
"2495",2013,108,103,"Won"
"2496",2013,115,86,"Won"
"2497",2013,125,127,"Lost"
"2498",2013,100,92,"Won"
"2499",2013,107,116,"Lost"
"2500",2013,116,112,"Won"
"2501",2013,78,95,"Lost"
"2502",2013,94,123,"Lost"
"2503",2013,95,101,"Lost"
"2504",2013,98,111,"Lost"
"2505",2013,105,103,"Won"
"2506",2013,111,110,"Won"
"2507",2013,92,115,"Lost"
"2508",2013,98,103,"Lost"
"2509",2013,86,103,"Lost"
"2510",2013,121,119,"Won"
"2511",2013,104,111,"Lost"
"2512",2013,104,94,"Won"
"2513",2013,112,99,"Won"
"2514",2013,81,89,"Lost"
"2515",2013,117,90,"Won"
"2516",2013,100,113,"Lost"
"2517",2013,106,79,"Won"
"2518",2013,98,104,"Lost"
"2519",2013,120,116,"Won"
"2520",2013,87,95,"Lost"
"2521",2013,99,106,"Lost"
"2522",2013,100,105,"Lost"
"2523",2013,85,88,"Lost"
"2524",2013,97,114,"Lost"
"2525",2013,100,84,"Won"
"2526",2013,116,106,"Won"
"2527",2013,100,113,"Lost"
"2528",2013,123,108,"Won"
"2529",2013,110,107,"Won"
"2530",2013,102,83,"Won"
"2531",2013,112,91,"Won"
"2532",2013,121,120,"Won"
"2533",2013,118,85,"Won"
"2534",2013,114,111,"Won"
"2535",2013,106,116,"Lost"
"2536",2013,122,103,"Won"
"2537",2013,114,81,"Won"
"2538",2013,108,109,"Lost"
"2539",2013,99,103,"Lost"
"2540",2013,104,91,"Won"
"2541",2013,107,95,"Won"
"2542",2013,102,104,"Lost"
"2543",2013,97,94,"Won"
"2544",2013,82,86,"Lost"
"2545",2013,102,104,"Lost"
"2546",2013,124,107,"Won"
"2547",2013,106,107,"Lost"
"2548",2013,107,113,"Lost"
"2549",2013,101,107,"Lost"
"2550",2013,120,109,"Won"
"2551",2013,105,91,"Won"
"2552",2013,101,108,"Lost"
"2553",2013,109,94,"Won"
"2554",2013,108,95,"Won"
"2555",2013,95,87,"Won"
"2556",2013,116,119,"Lost"
"2557",2013,92,96,"Lost"
"2558",2013,93,105,"Lost"
"2559",2013,104,93,"Won"
"2560",2013,96,101,"Lost"
"2561",2013,114,100,"Won"
"2562",2013,101,97,"Won"
"2563",2013,130,94,"Won"
"2564",2013,117,94,"Won"
"2565",2013,101,102,"Lost"
"2566",2013,82,83,"Lost"
"2567",2013,115,92,"Won"
"2568",2013,106,91,"Won"
"2569",2013,93,101,"Lost"
"2570",2013,109,111,"Lost"
"2571",2013,101,98,"Won"
"2572",2013,102,93,"Won"
"2573",2013,106,102,"Won"
"2574",2013,85,88,"Lost"
"2575",2013,97,113,"Lost"
"2576",2013,114,107,"Won"
"2577",2013,111,106,"Won"
"2578",2013,77,99,"Lost"
"2579",2013,105,139,"Lost"
"2580",2013,106,93,"Won"
"2581",2013,84,100,"Lost"
"2582",2013,99,94,"Won"
"2583",2013,100,109,"Lost"
"2584",2013,108,100,"Won"
"2585",2013,101,99,"Won"
"2586",2013,90,86,"Won"
"2587",2013,103,99,"Won"
"2588",2013,104,98,"Won"
"2589",2013,122,97,"Won"
"2590",2013,90,91,"Lost"
"2591",2013,117,110,"Won"
"2592",2013,93,103,"Lost"
"2593",2013,116,107,"Won"
"2594",2013,112,116,"Lost"
"2595",2013,102,93,"Won"
"2596",2013,111,104,"Won"
"2597",2013,83,92,"Lost"
"2598",2013,88,96,"Lost"
"2599",2013,100,116,"Lost"
"2600",2013,77,109,"Lost"
"2601",2013,106,99,"Won"
"2602",2013,111,106,"Won"
"2603",2013,83,78,"Won"
"2604",2013,101,122,"Lost"
"2605",2013,95,93,"Won"
"2606",2013,109,94,"Won"
"2607",2013,90,84,"Won"
"2608",2013,103,116,"Lost"
"2609",2013,92,101,"Lost"
"2610",2013,104,96,"Won"
"2611",2013,94,121,"Lost"
"2612",2013,74,78,"Lost"
"2613",2013,108,114,"Lost"
"2614",2013,115,111,"Won"
"2615",2013,83,94,"Lost"
"2616",2013,74,75,"Lost"
"2617",2013,94,85,"Won"
"2618",2013,94,105,"Lost"
"2619",2013,112,97,"Won"
"2620",2013,73,114,"Lost"
"2621",2013,95,110,"Lost"
"2622",2013,98,88,"Won"
"2623",2013,118,94,"Won"
"2624",2013,94,106,"Lost"
"2625",2013,92,103,"Lost"
"2626",2013,88,82,"Won"
"2627",2013,75,92,"Lost"
"2628",2013,82,108,"Lost"
"2629",2013,82,103,"Lost"
"2630",2013,82,90,"Lost"
"2631",2013,100,111,"Lost"
"2632",2013,102,112,"Lost"
"2633",2013,106,108,"Lost"
"2634",2013,105,88,"Won"
"2635",2013,105,109,"Lost"
"2636",2013,108,89,"Won"
"2637",2013,106,98,"Won"
"2638",2013,121,83,"Won"
"2639",2013,105,83,"Won"
"2640",2013,95,109,"Lost"
"2641",2013,106,97,"Won"
"2642",2013,130,98,"Won"
"2643",2013,100,106,"Lost"
"2644",2013,83,113,"Lost"
"2645",2013,81,101,"Lost"
"2646",2013,107,87,"Won"
"2647",2013,98,88,"Won"
"2648",2013,107,97,"Won"
"2649",2013,88,97,"Lost"
"2650",2013,98,105,"Lost"
"2651",2013,97,100,"Lost"
"2652",2013,86,95,"Lost"
"2653",2013,111,104,"Won"
"2654",2013,126,125,"Won"
"2655",2013,108,100,"Won"
"2656",2013,87,111,"Lost"
"2657",2013,97,107,"Lost"
"2658",2013,110,91,"Won"
"2659",2013,89,82,"Won"
"2660",2013,95,97,"Lost"
"2661",2013,112,103,"Won"
"2662",2013,98,80,"Won"
"2663",2013,128,131,"Lost"
"2664",2013,102,100,"Won"
"2665",2013,109,103,"Won"
"2666",2013,106,102,"Won"
"2667",2013,98,112,"Lost"
"2668",2013,100,105,"Lost"
"2669",2013,115,100,"Won"
"2670",2013,113,115,"Lost"
"2671",2013,99,98,"Won"
"2672",2013,113,103,"Won"
"2673",2013,99,103,"Lost"
"2674",2013,108,114,"Lost"
"2675",2013,108,101,"Won"
"2676",2013,97,93,"Won"
"2677",2013,88,97,"Lost"
"2678",2013,106,112,"Lost"
"2679",2013,106,112,"Lost"
"2680",2013,104,112,"Lost"
"2681",2013,92,85,"Won"
"2682",2013,92,76,"Won"
"2683",2013,91,109,"Lost"
"2684",2013,83,90,"Lost"
"2685",2013,88,87,"Won"
"2686",2013,103,86,"Won"
"2687",2013,102,106,"Lost"
"2688",2013,114,95,"Won"
"2689",2013,113,112,"Won"
"2690",2013,93,73,"Won"
"2691",2013,105,121,"Lost"
"2692",2013,97,95,"Won"
"2693",2013,101,112,"Lost"
"2694",2013,98,104,"Lost"
"2695",2013,74,99,"Lost"
"2696",2013,105,94,"Won"
"2697",2013,93,100,"Lost"
"2698",2013,94,99,"Lost"
"2699",2013,84,95,"Lost"
"2700",2013,79,99,"Lost"
"2701",2013,113,84,"Won"
"2702",2013,92,100,"Lost"
"2703",2013,110,117,"Lost"
"2704",2013,94,88,"Won"
"2705",2013,103,99,"Won"
"2706",2013,120,106,"Won"
"2707",2013,93,80,"Won"
"2708",2013,100,102,"Lost"
"2709",2013,116,111,"Won"
"2710",2013,92,109,"Lost"
"2711",2013,101,102,"Lost"
"2712",2013,86,96,"Lost"
"2713",2013,98,84,"Won"
"2714",2013,113,94,"Won"
"2715",2013,107,92,"Won"
"2716",2013,86,93,"Lost"
"2717",2013,96,110,"Lost"
"2718",2013,112,93,"Won"
"2719",2013,89,83,"Won"
"2720",2013,102,91,"Won"
"2721",2013,97,109,"Lost"
"2722",2013,121,82,"Won"
"2723",2013,96,104,"Lost"
"2724",2013,95,73,"Won"
"2725",2013,100,86,"Won"
"2726",2013,103,102,"Won"
"2727",2013,106,98,"Won"
"2728",2013,98,89,"Won"
"2729",2013,87,94,"Lost"
"2730",2013,101,99,"Won"
"2731",2013,112,101,"Won"
"2732",2013,72,96,"Lost"
"2733",2013,126,96,"Won"
"2734",2013,102,100,"Won"
"2735",2013,101,113,"Lost"
"2736",2013,91,98,"Lost"
"2737",2013,115,107,"Won"
"2738",2013,96,88,"Won"
"2739",2013,82,97,"Lost"
"2740",2013,89,96,"Lost"
"2741",2013,86,102,"Lost"
"2742",2013,111,81,"Won"
"2743",2013,104,100,"Won"
"2744",2013,103,93,"Won"
"2745",2013,98,95,"Won"
"2746",2013,102,95,"Won"
"2747",2013,105,91,"Won"
"2748",2013,97,87,"Won"
"2749",2013,95,91,"Won"
"2750",2013,91,98,"Lost"
"2751",2013,96,103,"Lost"
"2752",2013,92,120,"Lost"
"2753",2013,98,108,"Lost"
"2754",2013,93,85,"Won"
"2755",2013,82,91,"Lost"
"2756",2013,98,102,"Lost"
"2757",2013,105,98,"Won"
"2758",2013,104,93,"Won"
"2759",2013,106,113,"Lost"
"2760",2013,123,120,"Won"
"2761",2013,81,88,"Lost"
"2762",2013,104,100,"Won"
"2763",2013,92,86,"Won"
"2764",2013,104,88,"Won"
"2765",2013,109,85,"Won"
"2766",2013,107,104,"Won"
"2767",2013,98,108,"Lost"
"2768",2013,86,81,"Won"
"2769",2013,115,113,"Won"
"2770",2013,97,94,"Won"
"2771",2013,87,98,"Lost"
"2772",2013,102,106,"Lost"
"2773",2013,110,118,"Lost"
"2774",2013,86,97,"Lost"
"2775",2013,114,99,"Won"
"2776",2013,81,97,"Lost"
"2777",2013,100,108,"Lost"
"2778",2013,96,103,"Lost"
"2779",2013,90,110,"Lost"
"2780",2013,110,94,"Won"
"2781",2013,122,111,"Won"
"2782",2013,106,88,"Won"
"2783",2013,135,98,"Won"
"2784",2013,79,92,"Lost"
"2785",2013,102,88,"Won"
"2786",2013,110,103,"Won"
"2787",2013,104,77,"Won"
"2788",2013,80,96,"Lost"
"2789",2013,113,103,"Won"
"2790",2013,96,109,"Lost"
"2791",2013,80,86,"Lost"
"2792",2013,110,104,"Won"
"2793",2013,117,113,"Won"
"2794",2013,98,100,"Lost"
"2795",2013,82,91,"Lost"
"2796",2013,86,89,"Lost"
"2797",2013,90,97,"Lost"
"2798",2013,106,109,"Lost"
"2799",2013,116,115,"Won"
"2800",2013,94,91,"Won"
"2801",2013,123,117,"Won"
"2802",2013,83,89,"Lost"
"2803",2013,87,103,"Lost"
"2804",2013,124,95,"Won"
"2805",2013,91,95,"Lost"
"2806",2013,92,79,"Won"
"2807",2013,111,99,"Won"
"2808",2013,111,105,"Won"
"2809",2013,90,89,"Won"
"2810",2013,107,86,"Won"
"2811",2013,111,103,"Won"
"2812",2013,118,95,"Won"
"2813",2013,105,95,"Won"
"2814",2013,113,95,"Won"
"2815",2013,116,95,"Won"
"2816",2013,94,103,"Lost"
"2817",2013,95,79,"Won"
"2818",2013,85,109,"Lost"
"2819",2013,120,105,"Won"
"2820",2013,96,81,"Won"
"2821",2013,110,104,"Won"
"2822",2013,81,100,"Lost"
"2823",2013,109,103,"Won"
"2824",2013,109,107,"Won"
"2825",2013,89,120,"Lost"
"2826",2013,106,105,"Won"
"2827",2013,101,94,"Won"
"2828",2013,90,113,"Lost"
"2829",2013,115,91,"Won"
"2830",2013,104,94,"Won"
"2831",2013,91,96,"Lost"
"2832",2013,127,125,"Won"
"2833",2013,110,111,"Lost"
"2834",2013,94,107,"Lost"
"2835",2013,108,90,"Won"
"2836",2013,83,91,"Lost"
"2837",2013,85,96,"Lost"
"2838",2013,91,101,"Lost"
"2839",2013,91,84,"Won"
"2840",2013,89,91,"Lost"
"2841",2013,94,79,"Won"
"2842",2013,112,108,"Won"
"2843",2013,110,119,"Lost"
"2844",2013,97,73,"Won"
"2845",2013,116,108,"Won"
"2846",2013,96,85,"Won"
"2847",2013,76,74,"Won"
"2848",2013,114,103,"Won"
"2849",2013,104,91,"Won"
"2850",2013,102,97,"Won"
"2851",2013,109,107,"Won"
"2852",2013,98,99,"Lost"
"2853",2013,92,90,"Won"
"2854",2013,97,80,"Won"
"2855",2013,98,90,"Won"
"2856",2013,102,116,"Lost"
"2857",2013,97,87,"Won"
"2858",2013,84,99,"Lost"
"2859",2013,109,104,"Won"
"2860",2013,93,106,"Lost"
"2861",2013,99,96,"Won"
"2862",2013,107,93,"Won"
"2863",2013,95,104,"Lost"
"2864",2013,104,88,"Won"
"2865",2013,91,99,"Lost"
"2866",2013,97,102,"Lost"
"2867",2013,98,104,"Lost"
"2868",2013,123,104,"Won"
"2869",2013,94,102,"Lost"
"2870",2013,101,116,"Lost"
"2871",2013,100,105,"Lost"
"2872",2013,93,92,"Won"
"2873",2013,90,110,"Lost"
"2874",2013,95,88,"Won"
"2875",2013,137,118,"Won"
"2876",2013,87,77,"Won"
"2877",2013,103,93,"Won"
"2878",2013,107,86,"Won"
"2879",2013,103,96,"Won"
"2880",2013,100,109,"Lost"
"2881",2013,105,103,"Won"
"2882",2013,89,74,"Won"
"2883",2013,107,104,"Won"
"2884",2013,105,84,"Won"
"2885",2013,111,99,"Won"
"2886",2013,90,97,"Lost"
"2887",2013,93,104,"Lost"
"2888",2013,115,105,"Won"
"2889",2013,98,87,"Won"
"2890",2013,90,84,"Won"
"2891",2013,110,90,"Won"
"2892",2013,102,109,"Lost"
"2893",2013,102,95,"Won"
"2894",2013,98,105,"Lost"
"2895",2013,113,105,"Won"
"2896",2013,111,108,"Won"
"2897",2013,100,81,"Won"
"2898",2013,101,100,"Won"
"2899",2013,98,113,"Lost"
"2900",2013,87,84,"Won"
"2901",2013,101,110,"Lost"
"2902",2013,85,91,"Lost"
"2903",2013,82,81,"Won"
"2904",2013,126,115,"Won"
"2905",2013,98,94,"Won"
"2906",2013,114,110,"Won"
"2907",2013,93,87,"Won"
"2908",2013,113,102,"Won"
"2909",2013,90,83,"Won"
"2910",2013,96,83,"Won"
"2911",2013,120,115,"Won"
"2912",2013,90,95,"Lost"
"2913",2013,118,109,"Won"
"2914",2013,101,94,"Won"
"2915",2013,98,101,"Lost"
"2916",2013,104,91,"Won"
"2917",2013,90,88,"Won"
"2918",2013,125,94,"Won"
"2919",2013,97,87,"Won"
"2920",2013,107,95,"Won"
"2921",2013,116,103,"Won"
"2922",2013,82,101,"Lost"
"2923",2013,83,85,"Lost"
"2924",2013,87,108,"Lost"
"2925",2013,94,89,"Won"
"2926",2013,73,92,"Lost"
"2927",2013,77,98,"Lost"
"2928",2013,111,106,"Won"
"2929",2013,100,110,"Lost"
"2930",2013,105,92,"Won"
"2931",2013,99,98,"Won"
"2932",2013,92,109,"Lost"
"2933",2013,74,90,"Lost"
"2934",2013,108,72,"Won"
"2935",2013,101,97,"Won"
"2936",2013,102,125,"Lost"
"2937",2013,82,101,"Lost"
"2938",2013,105,95,"Won"
"2939",2013,95,108,"Lost"
"2940",2013,98,88,"Won"
"2941",2013,79,98,"Lost"
"2942",2013,95,104,"Lost"
"2943",2013,91,90,"Won"
"2944",2013,103,99,"Won"
"2945",2013,89,107,"Lost"
"2946",2013,99,96,"Won"
"2947",2013,123,101,"Won"
"2948",2013,88,76,"Won"
"2949",2013,108,94,"Won"
"2950",2013,123,120,"Won"
"2951",2013,104,93,"Won"
"2952",2013,105,84,"Won"
"2953",2013,100,95,"Won"
"2954",2013,82,90,"Lost"
"2955",2013,87,86,"Won"
"2956",2013,104,89,"Won"
"2957",2013,88,82,"Won"
"2958",2013,109,105,"Won"
"2959",2013,93,89,"Won"
"2960",2013,83,89,"Lost"
"2961",2013,121,96,"Won"
"2962",2013,79,102,"Lost"
"2963",2013,118,111,"Won"
"2964",2013,115,89,"Won"
"2965",2013,91,97,"Lost"
"2966",2013,103,98,"Won"
"2967",2013,84,94,"Lost"
"2968",2013,110,84,"Won"
"2969",2013,89,98,"Lost"
"2970",2013,96,84,"Won"
"2971",2013,104,106,"Lost"
"2972",2013,102,105,"Lost"
"2973",2013,86,62,"Won"
"2974",2013,107,90,"Won"
"2975",2013,99,97,"Won"
"2976",2013,85,92,"Lost"
"2977",2013,96,81,"Won"
"2978",2013,108,104,"Won"
"2979",2013,92,99,"Lost"
"2980",2013,95,100,"Lost"
"2981",2013,100,82,"Won"
"2982",2013,74,92,"Lost"
"2983",2013,82,80,"Won"
"2984",2013,102,99,"Won"
"2985",2013,109,81,"Won"
"2986",2013,96,102,"Lost"
"2987",2013,97,127,"Lost"
"2988",2013,94,102,"Lost"
"2989",2013,98,94,"Won"
"2990",2013,99,88,"Won"
"2991",2013,107,98,"Won"
"2992",2013,105,73,"Won"
"2993",2013,99,106,"Lost"
"2994",2013,81,83,"Lost"
"2995",2013,111,81,"Won"
"2996",2013,88,99,"Lost"
"2997",2013,97,104,"Lost"
"2998",2013,76,83,"Lost"
"2999",2013,74,106,"Lost"
"3000",2013,100,91,"Won"
"3001",2013,97,85,"Won"
"3002",2013,105,110,"Lost"
"3003",2013,86,75,"Won"
"3004",2013,96,86,"Won"
"3005",2013,96,116,"Lost"
"3006",2013,107,112,"Lost"
"3007",2013,98,89,"Won"
"3008",2013,86,104,"Lost"
"3009",2013,89,101,"Lost"
"3010",2013,95,99,"Lost"
"3011",2013,102,103,"Lost"
"3012",2013,90,95,"Lost"
"3013",2013,98,104,"Lost"
"3014",2013,99,103,"Lost"
"3015",2013,106,111,"Lost"
"3016",2013,99,87,"Won"
"3017",2013,85,87,"Lost"
"3018",2013,101,78,"Won"
"3019",2013,90,88,"Won"
"3020",2013,89,97,"Lost"
"3021",2013,92,87,"Won"
"3022",2013,106,87,"Won"
"3023",2013,92,94,"Lost"
"3024",2013,81,89,"Lost"
